sentence-id,interval-length,model,base_sentence_name,complexity,concept_tag,has_tag,item1_correct,item2_correct,both_correct,percent_items_correct,percent_both_correct
proximity,2,mistral-7b-instruct-v0.3,proximity_interval_2,3.0,Geometry,True,True,True,True,100.0,100
proximity,2,mixtral-8x7b-instruct,proximity_interval_2,3.0,Geometry,True,True,True,True,100.0,100
proximity,3,gemma2-27b-instruct,proximity_interval_3,3.0,Geometry,True,True,True,True,100.0,100
proximity,3,gemma2-9b-instruct,proximity_interval_3,3.0,Geometry,True,True,True,True,100.0,100
proximity,3,llama3.1-70b-instruct,proximity_interval_3,3.0,Geometry,True,False,True,False,50.0,0
proximity,3,llama3.1-8b-instruct,proximity_interval_3,3.0,Geometry,True,True,True,True,100.0,100
proximity,3,llama3.2-3b-instruct,proximity_interval_3,3.0,Geometry,True,True,True,True,100.0,100
proximity,3,mistral-7b-instruct-v0.3,proximity_interval_3,3.0,Geometry,True,True,True,True,100.0,100
proximity,3,mixtral-8x7b-instruct,proximity_interval_3,3.0,Geometry,True,True,True,True,100.0,100
proximity,4,gemma2-27b-instruct,proximity_interval_4,3.0,Geometry,True,True,True,True,100.0,100
proximity,4,gemma2-9b-instruct,proximity_interval_4,3.0,Geometry,True,True,True,True,100.0,100
proximity,4,llama3.1-70b-instruct,proximity_interval_4,3.0,Geometry,True,True,False,False,50.0,0
proximity,4,llama3.1-8b-instruct,proximity_interval_4,3.0,Geometry,True,True,True,True,100.0,100
proximity,4,llama3.2-3b-instruct,proximity_interval_4,3.0,Geometry,True,True,True,True,100.0,100
proximity,4,mistral-7b-instruct-v0.3,proximity_interval_4,3.0,Geometry,True,True,True,True,100.0,100
proximity,4,mixtral-8x7b-instruct,proximity_interval_4,3.0,Geometry,True,True,True,True,100.0,100
proximity,5,gemma2-27b-instruct,proximity_interval_5,3.0,Geometry,True,True,True,True,100.0,100
proximity,5,gemma2-9b-instruct,proximity_interval_5,3.0,Geometry,True,True,True,True,100.0,100
proximity,5,llama3.1-70b-instruct,proximity_interval_5,3.0,Geometry,True,True,False,False,50.0,0
proximity,5,llama3.1-8b-instruct,proximity_interval_5,3.0,Geometry,True,True,False,False,50.0,0
proximity,5,llama3.2-3b-instruct,proximity_interval_5,3.0,Geometry,True,False,True,False,50.0,0
proximity,5,mistral-7b-instruct-v0.3,proximity_interval_5,3.0,Geometry,True,True,True,True,100.0,100
proximity,5,mixtral-8x7b-instruct,proximity_interval_5,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,gemma2-27b-instruct,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,gemma2-9b-instruct,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,llama3.1-70b-instruct,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,llama3.1-8b-instruct,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,llama3.2-3b-instruct,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,mistral-7b-instruct-v0.3,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
proximity,6,mixtral-8x7b-instruct,proximity_interval_6,3.0,Geometry,True,True,True,True,100.0,100
pulling,1,gemma2-27b-instruct,pulling_interval_1,2.0,Geometry,True,True,True,True,100.0,100
pulling,1,gemma2-9b-instruct,pulling_interval_1,2.0,Geometry,True,True,True,True,100.0,100
pulling,1,llama3.1-70b-instruct,pulling_interval_1,2.0,Geometry,True,True,False,False,50.0,0
pulling,1,llama3.1-8b-instruct,pulling_interval_1,2.0,Geometry,True,True,False,False,50.0,0
pulling,1,llama3.2-3b-instruct,pulling_interval_1,2.0,Geometry,True,True,False,False,50.0,0
pulling,1,mistral-7b-instruct-v0.3,pulling_interval_1,2.0,Geometry,True,True,False,False,50.0,0
pulling,1,mixtral-8x7b-instruct,pulling_interval_1,2.0,Geometry,True,True,True,True,100.0,100
pulling,2,gemma2-27b-instruct,pulling_interval_2,2.0,Geometry,True,True,True,True,100.0,100
pulling,2,gemma2-9b-instruct,pulling_interval_2,2.0,Geometry,True,True,True,True,100.0,100
pulling,2,llama3.1-70b-instruct,pulling_interval_2,2.0,Geometry,True,True,False,False,50.0,0
pulling,2,llama3.1-8b-instruct,pulling_interval_2,2.0,Geometry,True,True,False,False,50.0,0
pulling,2,llama3.2-3b-instruct,pulling_interval_2,2.0,Geometry,True,True,False,False,50.0,0
pulling,2,mistral-7b-instruct-v0.3,pulling_interval_2,2.0,Geometry,True,True,False,False,50.0,0
pulling,2,mixtral-8x7b-instruct,pulling_interval_2,2.0,Geometry,True,True,True,True,100.0,100
pulling,3,gemma2-27b-instruct,pulling_interval_3,2.0,Geometry,True,True,True,True,100.0,100
pulling,3,gemma2-9b-instruct,pulling_interval_3,2.0,Geometry,True,True,True,True,100.0,100
pulling,3,llama3.1-70b-instruct,pulling_interval_3,2.0,Geometry,True,True,True,True,100.0,100
pulling,3,llama3.1-8b-instruct,pulling_interval_3,2.0,Geometry,True,True,False,False,50.0,0
pulling,3,llama3.2-3b-instruct,pulling_interval_3,2.0,Geometry,True,True,False,False,50.0,0
pulling,3,mistral-7b-instruct-v0.3,pulling_interval_3,2.0,Geometry,True,True,True,True,100.0,100
pulling,3,mixtral-8x7b-instruct,pulling_interval_3,2.0,Geometry,True,True,True,True,100.0,100
pulling,4,gemma2-27b-instruct,pulling_interval_4,2.0,Geometry,True,True,True,True,100.0,100
pulling,4,gemma2-9b-instruct,pulling_interval_4,2.0,Geometry,True,True,True,True,100.0,100
pulling,4,llama3.1-70b-instruct,pulling_interval_4,2.0,Geometry,True,True,False,False,50.0,0
pulling,4,llama3.1-8b-instruct,pulling_interval_4,2.0,Geometry,True,True,False,False,50.0,0
pulling,4,llama3.2-3b-instruct,pulling_interval_4,2.0,Geometry,True,True,False,False,50.0,0
pulling,4,mistral-7b-instruct-v0.3,pulling_interval_4,2.0,Geometry,True,True,True,True,100.0,100
pulling,4,mixtral-8x7b-instruct,pulling_interval_4,2.0,Geometry,True,True,True,True,100.0,100
pulling,5,gemma2-27b-instruct,pulling_interval_5,2.0,Geometry,True,True,True,True,100.0,100
pulling,5,gemma2-9b-instruct,pulling_interval_5,2.0,Geometry,True,True,True,True,100.0,100
pulling,5,llama3.1-70b-instruct,pulling_interval_5,2.0,Geometry,True,True,False,False,50.0,0
pulling,5,llama3.1-8b-instruct,pulling_interval_5,2.0,Geometry,True,True,False,False,50.0,0
pulling,5,llama3.2-3b-instruct,pulling_interval_5,2.0,Geometry,True,True,False,False,50.0,0
pulling,5,mistral-7b-instruct-v0.3,pulling_interval_5,2.0,Geometry,True,True,True,True,100.0,100
pulling,5,mixtral-8x7b-instruct,pulling_interval_5,2.0,Geometry,True,True,True,True,100.0,100
pulling,6,gemma2-27b-instruct,pulling_interval_6,2.0,Geometry,True,True,True,True,100.0,100
pulling,6,gemma2-9b-instruct,pulling_interval_6,2.0,Geometry,True,True,True,True,100.0,100
pulling,6,llama3.1-70b-instruct,pulling_interval_6,2.0,Geometry,True,True,False,False,50.0,0
pulling,6,llama3.1-8b-instruct,pulling_interval_6,2.0,Geometry,True,True,True,True,100.0,100
pulling,6,llama3.2-3b-instruct,pulling_interval_6,2.0,Geometry,True,True,False,False,50.0,0
pulling,6,mistral-7b-instruct-v0.3,pulling_interval_6,2.0,Geometry,True,True,True,True,100.0,100
pulling,6,mixtral-8x7b-instruct,pulling_interval_6,2.0,Geometry,True,True,True,True,100.0,100
reciprocity,1,gemma2-27b-instruct,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,1,gemma2-9b-instruct,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,1,llama3.1-70b-instruct,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,1,llama3.1-8b-instruct,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,1,llama3.2-3b-instruct,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,1,mistral-7b-instruct-v0.3,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,1,mixtral-8x7b-instruct,reciprocity_interval_1,3.0,Social,True,True,True,True,100.0,100
reciprocity,2,gemma2-27b-instruct,reciprocity_interval_2,3.0,Social,True,True,True,True,100.0,100
reciprocity,2,gemma2-9b-instruct,reciprocity_interval_2,3.0,Social,True,True,False,False,50.0,0
reciprocity,2,llama3.1-70b-instruct,reciprocity_interval_2,3.0,Social,True,True,False,False,50.0,0
reciprocity,2,llama3.1-8b-instruct,reciprocity_interval_2,3.0,Social,True,True,True,True,100.0,100
reciprocity,2,llama3.2-3b-instruct,reciprocity_interval_2,3.0,Social,True,True,True,True,100.0,100
reciprocity,2,mistral-7b-instruct-v0.3,reciprocity_interval_2,3.0,Social,True,True,True,True,100.0,100
reciprocity,2,mixtral-8x7b-instruct,reciprocity_interval_2,3.0,Social,True,True,True,True,100.0,100
reciprocity,3,gemma2-27b-instruct,reciprocity_interval_3,3.0,Social,True,True,True,True,100.0,100
reciprocity,3,gemma2-9b-instruct,reciprocity_interval_3,3.0,Social,True,True,False,False,50.0,0
reciprocity,3,llama3.1-70b-instruct,reciprocity_interval_3,3.0,Social,True,True,True,True,100.0,100
reciprocity,3,llama3.1-8b-instruct,reciprocity_interval_3,3.0,Social,True,True,True,True,100.0,100
reciprocity,3,llama3.2-3b-instruct,reciprocity_interval_3,3.0,Social,True,True,True,True,100.0,100
reciprocity,3,mistral-7b-instruct-v0.3,reciprocity_interval_3,3.0,Social,True,True,False,False,50.0,0
reciprocity,3,mixtral-8x7b-instruct,reciprocity_interval_3,3.0,Social,True,True,True,True,100.0,100
reciprocity,4,gemma2-27b-instruct,reciprocity_interval_4,3.0,Social,True,True,True,True,100.0,100
reciprocity,4,gemma2-9b-instruct,reciprocity_interval_4,3.0,Social,True,True,False,False,50.0,0
reciprocity,4,llama3.1-70b-instruct,reciprocity_interval_4,3.0,Social,True,True,True,True,100.0,100
reciprocity,4,llama3.1-8b-instruct,reciprocity_interval_4,3.0,Social,True,True,True,True,100.0,100
reciprocity,4,llama3.2-3b-instruct,reciprocity_interval_4,3.0,Social,True,True,True,True,100.0,100
reciprocity,4,mistral-7b-instruct-v0.3,reciprocity_interval_4,3.0,Social,True,True,True,True,100.0,100
reciprocity,4,mixtral-8x7b-instruct,reciprocity_interval_4,3.0,Social,True,True,True,True,100.0,100
reciprocity,5,gemma2-27b-instruct,reciprocity_interval_5,3.0,Social,True,True,True,True,100.0,100
reciprocity,5,gemma2-9b-instruct,reciprocity_interval_5,3.0,Social,True,True,False,False,50.0,0
reciprocity,5,llama3.1-70b-instruct,reciprocity_interval_5,3.0,Social,True,True,True,True,100.0,100
reciprocity,5,llama3.1-8b-instruct,reciprocity_interval_5,3.0,Social,True,True,True,True,100.0,100
reciprocity,5,llama3.2-3b-instruct,reciprocity_interval_5,3.0,Social,True,True,True,True,100.0,100
reciprocity,5,mistral-7b-instruct-v0.3,reciprocity_interval_5,3.0,Social,True,True,True,True,100.0,100
reciprocity,5,mixtral-8x7b-instruct,reciprocity_interval_5,3.0,Social,True,True,True,True,100.0,100
reciprocity,6,gemma2-27b-instruct,reciprocity_interval_6,3.0,Social,True,True,True,True,100.0,100
reciprocity,6,gemma2-9b-instruct,reciprocity_interval_6,3.0,Social,True,True,False,False,50.0,0
reciprocity,6,llama3.1-70b-instruct,reciprocity_interval_6,3.0,Social,True,True,True,True,100.0,100
reciprocity,6,llama3.1-8b-instruct,reciprocity_interval_6,3.0,Social,True,True,True,True,100.0,100
reciprocity,6,llama3.2-3b-instruct,reciprocity_interval_6,3.0,Social,True,True,True,True,100.0,100
reciprocity,6,mistral-7b-instruct-v0.3,reciprocity_interval_6,3.0,Social,True,True,True,True,100.0,100
reciprocity,6,mixtral-8x7b-instruct,reciprocity_interval_6,3.0,Social,True,True,True,True,100.0,100
retrieval,1,gemma2-27b-instruct,retrieval_interval_1,2.0,Social,True,True,True,True,100.0,100
retrieval,1,gemma2-9b-instruct,retrieval_interval_1,2.0,Social,True,True,True,True,100.0,100
retrieval,1,llama3.1-70b-instruct,retrieval_interval_1,2.0,Social,True,True,True,True,100.0,100
retrieval,1,llama3.1-8b-instruct,retrieval_interval_1,2.0,Social,True,False,True,False,50.0,0
retrieval,1,llama3.2-3b-instruct,retrieval_interval_1,2.0,Social,True,True,True,True,100.0,100
retrieval,1,mistral-7b-instruct-v0.3,retrieval_interval_1,2.0,Social,True,True,True,True,100.0,100
retrieval,1,mixtral-8x7b-instruct,retrieval_interval_1,2.0,Social,True,True,True,True,100.0,100
retrieval,2,gemma2-27b-instruct,retrieval_interval_2,2.0,Social,True,True,True,True,100.0,100
retrieval,2,gemma2-9b-instruct,retrieval_interval_2,2.0,Social,True,True,True,True,100.0,100
retrieval,2,llama3.1-70b-instruct,retrieval_interval_2,2.0,Social,True,True,True,True,100.0,100
retrieval,2,llama3.1-8b-instruct,retrieval_interval_2,2.0,Social,True,False,True,False,50.0,0
retrieval,2,llama3.2-3b-instruct,retrieval_interval_2,2.0,Social,True,True,True,True,100.0,100
retrieval,2,mistral-7b-instruct-v0.3,retrieval_interval_2,2.0,Social,True,True,False,False,50.0,0
retrieval,2,mixtral-8x7b-instruct,retrieval_interval_2,2.0,Social,True,True,True,True,100.0,100
retrieval,3,gemma2-27b-instruct,retrieval_interval_3,2.0,Social,True,True,True,True,100.0,100
retrieval,3,gemma2-9b-instruct,retrieval_interval_3,2.0,Social,True,True,False,False,50.0,0
retrieval,3,llama3.1-70b-instruct,retrieval_interval_3,2.0,Social,True,False,False,False,0.0,0
retrieval,3,llama3.1-8b-instruct,retrieval_interval_3,2.0,Social,True,True,True,True,100.0,100
retrieval,3,llama3.2-3b-instruct,retrieval_interval_3,2.0,Social,True,True,True,True,100.0,100
retrieval,3,mistral-7b-instruct-v0.3,retrieval_interval_3,2.0,Social,True,True,True,True,100.0,100
retrieval,3,mixtral-8x7b-instruct,retrieval_interval_3,2.0,Social,True,True,True,True,100.0,100
retrieval,4,gemma2-27b-instruct,retrieval_interval_4,2.0,Social,True,True,True,True,100.0,100
retrieval,4,gemma2-9b-instruct,retrieval_interval_4,2.0,Social,True,True,False,False,50.0,0
retrieval,4,llama3.1-70b-instruct,retrieval_interval_4,2.0,Social,True,True,True,True,100.0,100
retrieval,4,llama3.1-8b-instruct,retrieval_interval_4,2.0,Social,True,True,True,True,100.0,100
retrieval,4,llama3.2-3b-instruct,retrieval_interval_4,2.0,Social,True,True,True,True,100.0,100
retrieval,4,mistral-7b-instruct-v0.3,retrieval_interval_4,2.0,Social,True,True,True,True,100.0,100
retrieval,4,mixtral-8x7b-instruct,retrieval_interval_4,2.0,Social,True,True,True,True,100.0,100
retrieval,5,gemma2-27b-instruct,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,5,gemma2-9b-instruct,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,5,llama3.1-70b-instruct,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,5,llama3.1-8b-instruct,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,5,llama3.2-3b-instruct,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,5,mistral-7b-instruct-v0.3,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,5,mixtral-8x7b-instruct,retrieval_interval_5,2.0,Social,True,True,True,True,100.0,100
retrieval,6,gemma2-27b-instruct,retrieval_interval_6,2.0,Social,True,True,True,True,100.0,100
retrieval,6,gemma2-9b-instruct,retrieval_interval_6,2.0,Social,True,True,True,True,100.0,100
retrieval,6,llama3.1-70b-instruct,retrieval_interval_6,2.0,Social,True,True,False,False,50.0,0
retrieval,6,llama3.1-8b-instruct,retrieval_interval_6,2.0,Social,True,True,True,True,100.0,100
retrieval,6,llama3.2-3b-instruct,retrieval_interval_6,2.0,Social,True,True,True,True,100.0,100
retrieval,6,mistral-7b-instruct-v0.3,retrieval_interval_6,2.0,Social,True,True,True,True,100.0,100
retrieval,6,mixtral-8x7b-instruct,retrieval_interval_6,2.0,Social,True,True,True,True,100.0,100
shadow,1,gemma2-27b-instruct,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,1,gemma2-9b-instruct,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,1,llama3.1-70b-instruct,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,1,llama3.1-8b-instruct,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,1,llama3.2-3b-instruct,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,1,mistral-7b-instruct-v0.3,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,1,mixtral-8x7b-instruct,shadow_interval_1,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,gemma2-27b-instruct,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,gemma2-9b-instruct,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,llama3.1-70b-instruct,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,llama3.1-8b-instruct,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,llama3.2-3b-instruct,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,mistral-7b-instruct-v0.3,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,2,mixtral-8x7b-instruct,shadow_interval_2,2.0,Geometry,True,True,False,False,50.0,0
shadow,3,gemma2-27b-instruct,shadow_interval_3,2.0,Geometry,True,True,False,False,50.0,0
shadow,3,gemma2-9b-instruct,shadow_interval_3,2.0,Geometry,True,True,False,False,50.0,0
shadow,3,llama3.1-70b-instruct,shadow_interval_3,2.0,Geometry,True,True,True,True,100.0,100
shadow,3,llama3.1-8b-instruct,shadow_interval_3,2.0,Geometry,True,True,False,False,50.0,0
shadow,3,llama3.2-3b-instruct,shadow_interval_3,2.0,Geometry,True,True,False,False,50.0,0
shadow,3,mistral-7b-instruct-v0.3,shadow_interval_3,2.0,Geometry,True,True,False,False,50.0,0
shadow,3,mixtral-8x7b-instruct,shadow_interval_3,2.0,Geometry,True,True,True,True,100.0,100
shadow,4,gemma2-27b-instruct,shadow_interval_4,2.0,Geometry,True,True,False,False,50.0,0
shadow,4,gemma2-9b-instruct,shadow_interval_4,2.0,Geometry,True,True,False,False,50.0,0
shadow,4,llama3.1-70b-instruct,shadow_interval_4,2.0,Geometry,True,True,True,True,100.0,100
shadow,4,llama3.1-8b-instruct,shadow_interval_4,2.0,Geometry,True,True,True,True,100.0,100
shadow,4,llama3.2-3b-instruct,shadow_interval_4,2.0,Geometry,True,True,True,True,100.0,100
shadow,4,mistral-7b-instruct-v0.3,shadow_interval_4,2.0,Geometry,True,True,False,False,50.0,0
shadow,4,mixtral-8x7b-instruct,shadow_interval_4,2.0,Geometry,True,True,True,True,100.0,100
shadow,5,gemma2-27b-instruct,shadow_interval_5,2.0,Geometry,True,True,False,False,50.0,0
shadow,5,gemma2-9b-instruct,shadow_interval_5,2.0,Geometry,True,True,False,False,50.0,0
shadow,5,llama3.1-70b-instruct,shadow_interval_5,2.0,Geometry,True,True,True,True,100.0,100
shadow,5,llama3.1-8b-instruct,shadow_interval_5,2.0,Geometry,True,True,True,True,100.0,100
shadow,5,llama3.2-3b-instruct,shadow_interval_5,2.0,Geometry,True,True,True,True,100.0,100
shadow,5,mistral-7b-instruct-v0.3,shadow_interval_5,2.0,Geometry,True,True,False,False,50.0,0
shadow,5,mixtral-8x7b-instruct,shadow_interval_5,2.0,Geometry,True,True,True,True,100.0,100
shadow,6,gemma2-27b-instruct,shadow_interval_6,2.0,Geometry,True,True,False,False,50.0,0
shadow,6,gemma2-9b-instruct,shadow_interval_6,2.0,Geometry,True,True,False,False,50.0,0
shadow,6,llama3.1-70b-instruct,shadow_interval_6,2.0,Geometry,True,True,True,True,100.0,100
shadow,6,llama3.1-8b-instruct,shadow_interval_6,2.0,Geometry,True,True,True,True,100.0,100
shadow,6,llama3.2-3b-instruct,shadow_interval_6,2.0,Geometry,True,True,True,True,100.0,100
shadow,6,mistral-7b-instruct-v0.3,shadow_interval_6,2.0,Geometry,True,True,False,False,50.0,0
shadow,6,mixtral-8x7b-instruct,shadow_interval_6,2.0,Geometry,True,True,True,True,100.0,100
slower,1,gemma2-27b-instruct,slower_interval_1,2.0,Temporal,True,True,True,True,100.0,100
slower,1,gemma2-9b-instruct,slower_interval_1,2.0,Temporal,True,True,True,True,100.0,100
slower,1,llama3.1-70b-instruct,slower_interval_1,2.0,Temporal,True,True,True,True,100.0,100
slower,1,llama3.1-8b-instruct,slower_interval_1,2.0,Temporal,True,True,True,True,100.0,100
slower,1,llama3.2-3b-instruct,slower_interval_1,2.0,Temporal,True,True,True,True,100.0,100
slower,1,mistral-7b-instruct-v0.3,slower_interval_1,2.0,Temporal,True,True,False,False,50.0,0
slower,1,mixtral-8x7b-instruct,slower_interval_1,2.0,Temporal,True,True,True,True,100.0,100
slower,2,gemma2-27b-instruct,slower_interval_2,2.0,Temporal,True,True,True,True,100.0,100
slower,2,gemma2-9b-instruct,slower_interval_2,2.0,Temporal,True,True,True,True,100.0,100
slower,2,llama3.1-70b-instruct,slower_interval_2,2.0,Temporal,True,True,True,True,100.0,100
slower,2,llama3.1-8b-instruct,slower_interval_2,2.0,Temporal,True,True,True,True,100.0,100
slower,2,llama3.2-3b-instruct,slower_interval_2,2.0,Temporal,True,True,True,True,100.0,100
slower,2,mistral-7b-instruct-v0.3,slower_interval_2,2.0,Temporal,True,True,False,False,50.0,0
slower,2,mixtral-8x7b-instruct,slower_interval_2,2.0,Temporal,True,True,True,True,100.0,100
slower,3,gemma2-27b-instruct,slower_interval_3,2.0,Temporal,True,True,True,True,100.0,100
slower,3,gemma2-9b-instruct,slower_interval_3,2.0,Temporal,True,True,True,True,100.0,100
slower,3,llama3.1-70b-instruct,slower_interval_3,2.0,Temporal,True,True,True,True,100.0,100
slower,3,llama3.1-8b-instruct,slower_interval_3,2.0,Temporal,True,True,True,True,100.0,100
slower,3,llama3.2-3b-instruct,slower_interval_3,2.0,Temporal,True,True,True,True,100.0,100
slower,3,mistral-7b-instruct-v0.3,slower_interval_3,2.0,Temporal,True,True,False,False,50.0,0
slower,3,mixtral-8x7b-instruct,slower_interval_3,2.0,Temporal,True,True,True,True,100.0,100
slower,4,gemma2-27b-instruct,slower_interval_4,2.0,Temporal,True,True,True,True,100.0,100
slower,4,gemma2-9b-instruct,slower_interval_4,2.0,Temporal,True,True,True,True,100.0,100
slower,4,llama3.1-70b-instruct,slower_interval_4,2.0,Temporal,True,True,True,True,100.0,100
slower,4,llama3.1-8b-instruct,slower_interval_4,2.0,Temporal,True,True,False,False,50.0,0
slower,4,llama3.2-3b-instruct,slower_interval_4,2.0,Temporal,True,True,False,False,50.0,0
slower,4,mistral-7b-instruct-v0.3,slower_interval_4,2.0,Temporal,True,True,False,False,50.0,0
slower,4,mixtral-8x7b-instruct,slower_interval_4,2.0,Temporal,True,True,True,True,100.0,100
slower,5,gemma2-27b-instruct,slower_interval_5,2.0,Temporal,True,True,True,True,100.0,100
slower,5,gemma2-9b-instruct,slower_interval_5,2.0,Temporal,True,True,True,True,100.0,100
slower,5,llama3.1-70b-instruct,slower_interval_5,2.0,Temporal,True,False,True,False,50.0,0
slower,5,llama3.1-8b-instruct,slower_interval_5,2.0,Temporal,True,True,False,False,50.0,0
slower,5,llama3.2-3b-instruct,slower_interval_5,2.0,Temporal,True,False,True,False,50.0,0
slower,5,mistral-7b-instruct-v0.3,slower_interval_5,2.0,Temporal,True,True,False,False,50.0,0
slower,5,mixtral-8x7b-instruct,slower_interval_5,2.0,Temporal,True,True,True,True,100.0,100
slower,6,gemma2-27b-instruct,slower_interval_6,2.0,Temporal,True,True,True,True,100.0,100
slower,6,gemma2-9b-instruct,slower_interval_6,2.0,Temporal,True,True,True,True,100.0,100
slower,6,llama3.1-70b-instruct,slower_interval_6,2.0,Temporal,True,True,False,False,50.0,0
slower,6,llama3.1-8b-instruct,slower_interval_6,2.0,Temporal,True,True,False,False,50.0,0
slower,6,llama3.2-3b-instruct,slower_interval_6,2.0,Temporal,True,True,False,False,50.0,0
slower,6,mistral-7b-instruct-v0.3,slower_interval_6,2.0,Temporal,True,True,False,False,50.0,0
slower,6,mixtral-8x7b-instruct,slower_interval_6,2.0,Temporal,True,True,True,True,100.0,100
smallest,1,gemma2-27b-instruct,smallest_interval_1,3.0,Numerosity,True,True,False,False,50.0,0
smallest,1,gemma2-9b-instruct,smallest_interval_1,3.0,Numerosity,True,True,False,False,50.0,0
smallest,1,llama3.1-70b-instruct,smallest_interval_1,3.0,Numerosity,True,True,True,True,100.0,100
smallest,1,llama3.1-8b-instruct,smallest_interval_1,3.0,Numerosity,True,True,False,False,50.0,0
smallest,1,llama3.2-3b-instruct,smallest_interval_1,3.0,Numerosity,True,True,False,False,50.0,0
smallest,1,mistral-7b-instruct-v0.3,smallest_interval_1,3.0,Numerosity,True,True,False,False,50.0,0
smallest,1,mixtral-8x7b-instruct,smallest_interval_1,3.0,Numerosity,True,True,True,True,100.0,100
smallest,2,gemma2-27b-instruct,smallest_interval_2,3.0,Numerosity,True,True,False,False,50.0,0
smallest,2,gemma2-9b-instruct,smallest_interval_2,3.0,Numerosity,True,True,False,False,50.0,0
smallest,2,llama3.1-70b-instruct,smallest_interval_2,3.0,Numerosity,True,False,False,False,0.0,0
smallest,2,llama3.1-8b-instruct,smallest_interval_2,3.0,Numerosity,True,False,False,False,0.0,0
smallest,2,llama3.2-3b-instruct,smallest_interval_2,3.0,Numerosity,True,True,False,False,50.0,0
smallest,2,mistral-7b-instruct-v0.3,smallest_interval_2,3.0,Numerosity,True,False,False,False,0.0,0
smallest,2,mixtral-8x7b-instruct,smallest_interval_2,3.0,Numerosity,True,False,True,False,50.0,0
smallest,3,gemma2-27b-instruct,smallest_interval_3,3.0,Numerosity,True,True,False,False,50.0,0
smallest,3,gemma2-9b-instruct,smallest_interval_3,3.0,Numerosity,True,True,False,False,50.0,0
smallest,3,llama3.1-70b-instruct,smallest_interval_3,3.0,Numerosity,True,False,False,False,0.0,0
smallest,3,llama3.1-8b-instruct,smallest_interval_3,3.0,Numerosity,True,False,False,False,0.0,0
smallest,3,llama3.2-3b-instruct,smallest_interval_3,3.0,Numerosity,True,False,False,False,0.0,0
smallest,3,mistral-7b-instruct-v0.3,smallest_interval_3,3.0,Numerosity,True,True,False,False,50.0,0
smallest,3,mixtral-8x7b-instruct,smallest_interval_3,3.0,Numerosity,True,True,True,True,100.0,100
smallest,4,gemma2-27b-instruct,smallest_interval_4,3.0,Numerosity,True,True,False,False,50.0,0
smallest,4,gemma2-9b-instruct,smallest_interval_4,3.0,Numerosity,True,True,False,False,50.0,0
smallest,4,llama3.1-70b-instruct,smallest_interval_4,3.0,Numerosity,True,False,False,False,0.0,0
smallest,4,llama3.1-8b-instruct,smallest_interval_4,3.0,Numerosity,True,False,False,False,0.0,0
smallest,4,llama3.2-3b-instruct,smallest_interval_4,3.0,Numerosity,True,False,False,False,0.0,0
smallest,4,mistral-7b-instruct-v0.3,smallest_interval_4,3.0,Numerosity,True,True,False,False,50.0,0
smallest,4,mixtral-8x7b-instruct,smallest_interval_4,3.0,Numerosity,True,True,False,False,50.0,0
smallest,5,gemma2-27b-instruct,smallest_interval_5,3.0,Numerosity,True,True,False,False,50.0,0
smallest,5,gemma2-9b-instruct,smallest_interval_5,3.0,Numerosity,True,True,False,False,50.0,0
smallest,5,llama3.1-70b-instruct,smallest_interval_5,3.0,Numerosity,True,True,False,False,50.0,0
